LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
126789,58,113286,88886,700,85,3,3.98,36,0.58,0,3,2,0,1,2,0,0
240126,28,109503,40750,717,14,3,16.39,12,0.78,0,3,0,1,0,2,0,0
34525,61,51389,239818,496,38,4,20.78,36,0.49,1,3,2,1,1,0,0,0
58954,48,138409,144239,634,32,2,10.91,24,0.46,0,1,2,1,1,2,0,0
96367,58,111056,92542,455,109,1,17.51,60,0.32,3,1,2,1,1,1,0,1
158402,55,79028,12293,557,36,3,24.66,48,0.86,0,3,0,1,0,2,0,0
74151,26,96581,9137,583,20,4,10.59,12,0.89,1,2,2,1,1,2,1,0
70999,23,30080,162826,683,117,1,24.91,60,0.24,1,2,1,0,0,0,0,0
236570,23,15266,155991,715,116,2,9.83,12,0.54,1,2,0,1,1,0,1,0
81615,69,39338,20533,463,31,1,24.37,36,0.84,0,0,0,0,1,2,0,0
72456,20,79617,231622,460,37,2,18.89,12,0.56,1,2,0,1,0,4,1,0
128375,49,28902,173695,748,44,4,18.61,60,0.11,1,3,1,1,0,2,0,0
190882,52,74616,148236,848,9,3,11.2,48,0.81,2,3,0,1,0,3,0,0
8739,33,89921,92737,304,62,2,16.78,36,0.76,1,1,2,1,0,4,1,0
32991,19,54639,54617,452,88,4,19.0,12,0.41,0,0,1,0,1,2,0,0
248750,53,46923,173006,435,86,3,17.53,48,0.69,1,1,0,0,0,3,0,0
154588,58,25296,237019,460,111,3,21.91,48,0.18,1,1,0,0,1,4,1,0
40405,24,111705,33545,336,71,4,13.59,24,0.47,3,1,2,1,0,0,1,0
233354,52,132748,218523,364,72,1,20.62,48,0.31,0,2,1,0,0,1,0,0
129974,47,33973,217502,705,74,4,13.02,12,0.67,1,2,2,0,1,0,1,1
238548,62,65588,230896,470,64,3,9.37,48,0.68,0,1,2,1,1,3,1,0
218249,63,73670,21005,507,53,1,19.65,24,0.45,0,1,2,1,1,0,1,0
60947,46,64798,42033,528,49,3,18.81,24,0.71,0,1,1,0,0,3,0,0
108938,58,83126,71887,413,82,4,24.49,48,0.19,0,2,2,0,1,2,1,1
137273,18,44465,174941,807,26,3,24.93,24,0.15,2,1,1,1,0,3,0,0
222989,61,32506,84187,748,25,4,14.3,24,0.2,0,3,2,1,1,1,0,0
225373,18,68138,245856,785,56,3,8.76,24,0.44,2,3,1,1,1,0,1,0
215326,58,26238,155902,454,112,3,21.84,12,0.57,2,1,2,0,1,4,0,0
177369,24,144026,116276,713,61,2,24.84,48,0.54,3,1,0,1,0,3,0,0
176187,20,46116,33023,363,59,1,12.13,60,0.75,1,3,0,1,0,4,1,1
91593,53,101973,90746,466,92,1,17.03,36,0.57,2,3,0,0,1,4,1,0
25097,56,118383,174247,743,19,4,11.7,48,0.22,2,1,2,0,1,0,1,0
115672,48,132874,102161,620,18,2,9.73,12,0.69,2,2,0,1,1,3,1,0
128890,42,103767,89155,513,8,3,22.0,12,0.63,1,1,2,1,1,3,1,0
210496,64,28163,66970,328,83,4,23.48,24,0.5,3,1,1,0,0,3,1,0
22012,41,43531,153939,771,113,4,19.83,60,0.56,3,0,2,0,1,0,1,0
65889,18,79527,107419,312,101,3,10.87,48,0.15,2,2,1,1,1,4,0,0
18735,55,99815,5580,565,55,3,17.89,24,0.56,3,2,0,1,0,2,1,0
254507,48,69209,134837,650,81,2,19.0,24,0.24,3,2,0,1,1,0,1,0
62044,54,91948,113489,366,37,1,9.91,60,0.49,1,0,0,0,1,3,0,0
61124,28,51597,147392,512,16,1,7.93,60,0.71,3,1,0,1,0,4,1,0
15627,66,125038,150052,666,110,2,7.55,48,0.46,1,1,1,1,0,1,1,0
196870,20,82306,154917,570,113,4,21.68,36,0.14,3,3,0,1,1,4,0,0
232273,29,129753,69589,392,8,3,15.15,24,0.71,0,3,2,1,1,1,0,0
116974,37,96045,175770,520,43,3,11.09,60,0.18,3,2,2,0,1,1,1,0
190466,47,36986,157047,548,55,4,12.74,48,0.72,2,3,1,1,1,4,1,0
146862,27,58728,45451,366,80,4,10.46,12,0.72,3,2,0,0,0,3,0,0
167226,56,106841,91175,338,52,4,20.98,36,0.89,2,0,0,1,0,0,0,0
239602,32,87750,119331,657,117,1,21.88,12,0.51,0,0,2,0,0,1,0,0
125270,38,136764,179684,582,15,4,9.51,48,0.3,0,0,0,1,1,3,1,0
190647,35,121457,171731,527,21,2,19.16,48,0.48,0,2,2,0,0,2,1,0
140718,49,133859,152064,838,27,1,12.43,60,0.87,1,3,2,0,0,0,1,0
209689,36,83069,213577,387,37,2,17.64,48,0.47,0,3,1,0,1,1,0,0
236833,47,86039,140214,723,102,2,2.21,60,0.16,0,3,2,1,1,4,0,0
169939,50,122748,203675,718,76,3,15.11,60,0.52,0,0,1,1,1,4,1,0
222457,39,31536,65495,703,40,1,22.05,24,0.44,3,2,2,1,1,0,1,0
202784,62,16922,104142,631,89,4,4.31,36,0.15,3,3,1,1,0,4,0,0
203576,46,60827,237663,592,89,3,10.12,60,0.8,0,0,2,0,0,4,0,0
204925,41,65697,197358,674,11,4,5.65,12,0.11,0,1,2,0,0,0,0,1
108326,21,16223,182623,547,40,2,3.38,48,0.32,2,2,2,1,1,3,1,0
151670,67,20378,246488,563,86,3,16.91,48,0.42,3,2,1,0,0,3,1,0
182293,29,127628,119293,751,71,1,6.24,12,0.46,3,3,2,1,1,0,1,0
1106,53,140383,178010,373,87,3,11.3,24,0.45,0,0,2,1,1,3,1,0
50742,21,131256,147408,508,109,2,12.27,12,0.62,3,2,1,1,1,4,1,0
224856,22,138649,150678,547,10,3,7.44,48,0.72,3,0,1,1,1,1,0,0
31047,36,85154,21310,743,26,2,23.67,48,0.7,3,1,1,1,0,2,0,0
114613,58,24491,215513,672,94,1,19.08,48,0.23,2,0,1,1,0,2,0,0
31862,56,19652,39000,516,72,3,3.09,48,0.36,1,0,1,1,0,4,0,0
35436,48,139540,36853,810,87,3,20.73,24,0.5,0,2,2,1,0,4,0,0
8798,24,55963,11279,645,77,4,7.72,60,0.71,0,3,0,0,0,2,1,0
155522,29,140502,53390,404,87,1,10.85,12,0.14,2,1,1,1,0,0,0,0
156303,27,38798,15381,797,1,4,20.28,60,0.54,0,3,0,0,0,3,0,0
109408,46,138870,145275,771,46,2,9.88,12,0.17,0,0,1,0,1,2,0,0
144872,69,23177,83427,731,7,1,4.51,36,0.68,2,2,1,0,0,4,0,0
83767,38,39443,137884,556,117,3,20.76,12,0.76,3,3,1,1,1,3,0,0
47479,30,119803,98872,765,115,1,16.01,24,0.75,1,0,2,1,0,3,1,0
98059,40,67675,35418,658,46,3,10.76,36,0.75,1,0,1,0,0,4,1,0
77278,23,92788,113427,820,53,1,21.65,12,0.12,2,1,0,1,1,1,0,0
76684,48,54689,213185,466,3,4,7.99,12,0.15,3,1,0,0,1,2,1,0
97897,26,70946,209982,760,28,4,19.04,60,0.72,3,1,0,0,1,3,0,0
56923,68,38063,195876,603,113,4,11.96,12,0.72,2,1,2,1,0,1,0,0
234748,41,113338,192274,457,27,1,14.24,12,0.33,1,3,0,0,0,4,0,0
21233,33,83520,45552,543,38,3,13.12,60,0.3,3,1,2,0,1,1,1,1
37658,28,30501,127170,593,96,1,9.56,48,0.33,1,2,2,0,0,0,1,0
282,53,27481,242368,429,88,2,21.33,60,0.25,3,0,1,0,0,2,1,0
41339,18,105509,27487,485,41,4,5.66,12,0.25,2,3,1,0,1,0,1,0
235192,38,148772,26335,535,104,1,21.52,12,0.25,0,2,0,1,1,0,1,0
125835,61,45140,158013,567,73,3,16.71,60,0.87,1,1,1,0,1,2,1,0
159883,53,116519,44852,390,64,3,4.47,12,0.4,0,0,2,0,0,3,1,0
106351,54,81408,241674,437,108,2,15.15,60,0.3,3,3,2,0,1,2,1,0
69861,23,77652,148141,394,35,1,15.46,36,0.61,3,2,2,1,0,3,1,0
67357,31,85521,105922,563,39,2,14.35,36,0.75,3,2,2,1,1,3,0,0
150742,46,53533,103369,305,84,2,24.34,36,0.32,2,2,0,1,1,3,0,1
157815,18,137370,30841,480,59,2,8.06,36,0.83,1,2,0,0,0,4,1,1
120832,25,99545,98928,358,45,2,5.96,48,0.29,3,2,1,1,1,0,0,0
181236,64,138713,44927,658,48,4,2.46,48,0.8,0,3,2,1,0,1,1,0
46674,61,129857,74943,797,71,3,2.17,12,0.11,1,3,2,0,1,2,0,0
40281,36,127524,59442,345,70,2,5.13,36,0.49,2,1,0,1,1,3,0,0
82464,40,108695,100101,848,112,2,12.36,24,0.57,1,2,2,1,0,4,1,0
132222,56,128101,161349,383,64,4,17.34,48,0.41,0,3,2,1,1,1,1,0
210079,58,138844,57926,616,60,4,5.67,24,0.4,2,0,2,0,0,3,0,0
109707,28,44743,158193,540,16,1,3.47,36,0.14,3,0,2,0,1,4,1,0
91674,44,48807,227584,740,10,4,17.91,48,0.46,3,0,0,1,1,1,1,0
127946,57,113130,11770,710,10,2,6.64,48,0.11,3,1,2,1,1,1,1,0
197051,53,64278,219415,427,46,4,16.7,24,0.23,1,0,0,1,1,2,0,0
182168,59,38184,95212,360,57,2,5.32,24,0.59,3,0,1,0,0,0,0,0
149358,37,74688,231677,457,65,2,5.11,48,0.82,1,2,2,0,1,2,1,0
76461,59,69641,186900,762,87,2,19.37,60,0.19,2,1,1,1,1,0,1,0
13015,25,96114,10808,370,99,3,10.47,48,0.42,2,2,1,1,1,3,1,0
82225,63,44416,239051,329,62,2,3.05,12,0.85,3,2,2,0,0,0,0,0
238818,53,58524,218125,448,86,1,20.03,36,0.8,3,3,0,0,1,4,1,0
25723,69,144160,76151,371,54,2,21.18,24,0.61,2,0,2,1,1,4,1,0
205433,43,30342,146678,741,19,1,15.05,48,0.88,3,2,2,1,1,2,1,0
111871,52,119633,63979,793,4,3,7.71,12,0.51,1,1,0,1,1,4,0,0
123322,20,31697,236331,524,47,1,19.2,48,0.46,1,2,2,0,1,3,0,0
209932,21,38820,26747,803,77,1,7.57,36,0.75,1,2,1,1,0,0,1,0
239686,61,81363,33784,325,55,1,13.1,60,0.36,1,0,0,1,1,0,1,0
113604,46,138584,133559,513,64,1,6.35,60,0.12,3,2,2,1,0,4,0,1
233233,67,45226,105665,493,13,1,5.82,24,0.16,2,2,0,0,1,2,1,0
121442,45,119316,185340,496,76,1,8.15,36,0.68,0,2,2,1,0,4,0,0
96644,36,18315,44936,540,29,4,23.42,24,0.28,2,3,2,1,0,1,0,0
164355,60,127799,219896,315,112,3,15.46,24,0.78,0,3,2,0,1,0,0,0
229063,45,133846,85511,601,70,1,13.36,48,0.46,2,0,0,1,0,3,1,0
108704,35,73467,107614,540,100,1,4.83,48,0.34,3,0,0,0,1,4,0,0
86611,31,139962,7764,322,115,4,8.91,36,0.79,1,1,1,1,1,4,0,0
114989,60,120836,65900,551,8,1,19.19,60,0.11,3,1,2,0,0,1,1,0
109076,31,147707,229247,725,116,1,11.5,60,0.27,2,2,0,0,0,1,0,0
27269,46,33762,48981,687,50,3,3.22,12,0.38,3,2,2,0,0,2,0,0
31948,20,66866,226344,387,47,3,3.84,24,0.2,1,3,2,0,1,0,1,1
239931,51,67862,148908,730,102,3,24.71,48,0.9,0,3,2,1,1,1,1,0
70708,26,24030,131335,530,62,1,16.69,48,0.27,2,2,0,0,1,3,1,0
157970,57,40084,96738,702,104,4,11.7,24,0.88,1,0,0,0,0,1,1,0
155705,22,61839,224968,548,12,2,19.56,60,0.86,2,2,1,0,1,3,0,0
182790,46,105021,174500,728,66,3,24.35,12,0.72,1,2,1,1,1,3,1,0
120324,58,128891,129462,721,113,1,19.3,12,0.59,0,1,1,1,0,4,1,0
129759,22,38523,109222,788,105,4,10.36,12,0.88,1,2,1,1,0,3,1,0
253675,62,73440,189567,783,115,1,13.03,24,0.2,1,1,0,0,1,1,1,0
5932,60,72811,199413,566,70,4,4.66,36,0.42,2,0,1,0,1,2,1,0
182895,60,34801,228340,431,41,4,5.91,12,0.66,2,0,1,0,0,0,1,0
48352,69,118954,225978,741,54,2,10.06,48,0.22,0,2,1,1,1,2,0,0
76566,61,118660,33347,756,17,4,16.32,12,0.71,3,1,1,1,1,3,1,0
194892,68,58528,186880,478,30,2,23.93,36,0.38,3,1,2,1,1,2,1,0
2956,30,46447,18784,654,36,3,12.47,48,0.27,0,1,0,1,0,1,1,0
49340,43,114553,96129,786,24,2,23.86,36,0.57,0,1,1,0,1,1,0,1
413,26,108848,223260,580,68,2,13.76,12,0.78,3,1,1,1,1,0,0,0
183196,21,54685,248157,824,7,4,24.95,60,0.42,3,0,0,1,0,2,1,1
128301,56,16316,84700,820,104,4,20.19,60,0.17,2,3,2,1,1,3,0,0
194583,48,55189,135161,821,76,1,10.51,36,0.16,0,0,2,1,1,0,0,0
221640,22,77304,10280,334,83,1,23.65,12,0.22,1,0,0,1,1,3,0,1
89686,24,114927,209806,772,65,1,15.55,60,0.13,2,1,1,1,0,1,0,0
143543,45,72833,135082,555,49,3,3.38,12,0.16,0,2,2,0,1,0,1,0
78539,57,68150,246895,406,6,1,14.73,24,0.47,0,2,2,1,1,4,0,0
54304,31,105213,179569,489,32,4,13.99,24,0.29,1,1,1,0,0,1,1,0
44440,41,109058,229635,720,22,1,15.29,36,0.73,1,2,0,1,1,0,0,0
45852,59,115393,16956,397,58,4,22.44,36,0.1,2,1,0,1,0,2,1,0
78842,55,122094,192407,666,2,2,2.33,36,0.78,3,0,1,0,1,2,1,0
1381,22,124255,218892,537,41,4,5.55,60,0.4,3,2,0,1,1,0,1,0
198269,64,84489,239424,516,4,1,8.99,24,0.81,2,1,0,1,0,2,1,0
73659,65,137033,197704,320,5,3,6.7,60,0.18,0,2,2,1,1,0,0,0
71001,51,92084,182327,307,37,3,8.09,12,0.11,3,3,2,1,0,1,0,0
8440,45,26771,177398,521,66,1,4.2,60,0.33,1,2,1,1,1,2,0,0
49145,64,25683,224461,502,52,1,4.29,12,0.56,2,1,2,1,1,1,1,0
77432,25,118896,105586,671,26,2,20.17,48,0.6,1,1,1,0,0,2,0,0
83009,38,58322,157739,834,85,1,3.88,24,0.22,3,0,1,1,0,3,0,0
135243,41,148195,98061,619,39,1,14.46,60,0.2,1,1,0,1,1,4,1,0
73486,41,93813,150682,573,25,2,13.27,24,0.86,3,0,1,1,1,2,1,0
169133,30,140002,54748,339,45,3,14.34,12,0.36,0,2,1,1,1,0,0,0
159874,66,99975,56710,437,82,1,9.77,12,0.18,2,3,0,0,1,2,1,0
70869,32,112156,173027,562,92,3,23.83,60,0.62,1,0,1,1,1,0,1,1
205612,63,60053,25986,327,104,4,8.69,12,0.65,0,1,1,1,0,1,1,0
13499,42,149947,28607,833,52,3,18.1,36,0.54,0,1,1,1,0,4,1,0
53723,68,35615,108414,590,40,2,19.01,12,0.39,3,1,2,0,0,2,0,0
92111,62,127761,33827,538,27,3,23.78,48,0.16,3,1,1,0,1,1,1,0
244602,45,104335,142241,307,107,3,22.34,48,0.3,1,2,0,1,1,3,0,1
235230,56,149588,236055,334,30,1,18.2,36,0.73,3,3,0,0,0,0,1,0
86384,25,15281,42029,331,46,2,11.63,12,0.11,0,0,2,0,0,2,1,0
18276,48,85811,39135,434,66,1,15.42,48,0.63,2,2,2,1,1,3,1,0
186304,24,28176,39117,720,68,2,15.58,48,0.66,2,2,1,1,1,3,1,0
125236,68,70154,243294,603,57,2,14.71,24,0.5,1,0,1,1,1,1,1,0
221847,64,109253,246396,770,94,2,24.01,36,0.56,1,0,0,0,1,3,0,0
51207,56,58988,174741,692,46,3,6.31,12,0.68,1,1,2,1,1,0,0,1
122424,34,66832,196141,347,75,1,19.78,12,0.21,1,2,2,1,1,3,1,0
133497,67,15283,204509,613,33,2,20.02,60,0.19,3,2,2,1,1,0,0,0
111247,68,102516,152146,842,116,2,11.54,24,0.89,1,3,2,0,1,0,1,0
78146,52,88684,35688,409,62,2,14.39,24,0.74,0,0,2,0,0,4,1,0
186942,39,113133,58701,428,109,2,8.01,24,0.89,2,2,1,1,1,2,0,0
72509,24,136421,177842,690,56,2,18.49,60,0.35,0,1,2,1,0,3,1,1
128770,27,124581,54734,481,81,4,15.31,36,0.69,0,2,1,1,1,1,0,0
134971,45,42072,164831,639,65,4,2.05,24,0.15,0,2,1,1,1,0,0,0
104506,56,73185,247230,420,23,2,21.64,36,0.22,0,0,1,1,0,1,1,0
121143,60,24219,193960,481,60,4,22.53,48,0.72,1,2,1,1,0,3,1,0
76477,46,149676,164083,746,114,1,17.88,36,0.65,3,0,1,0,0,3,1,0
33423,52,62031,124609,413,95,2,3.57,48,0.61,2,0,1,1,0,0,1,0
134184,39,109363,5089,785,36,4,11.79,12,0.83,1,1,1,1,0,2,1,0
217353,26,43171,112389,303,75,2,15.32,12,0.64,1,2,1,0,1,3,1,0
177260,53,107923,132189,320,81,4,2.58,48,0.45,3,2,1,1,1,0,1,0
141195,25,44119,206144,480,51,1,2.09,12,0.4,0,3,2,0,1,4,1,0
58094,47,99126,235131,432,35,1,5.67,36,0.11,3,2,1,0,1,0,1,0
5624,47,58783,192507,462,50,4,7.97,60,0.49,1,0,1,1,1,0,1,0
213244,48,70252,25368,647,56,3,17.49,24,0.49,1,1,0,1,0,2,0,0
65047,39,102019,220346,472,100,3,14.21,12,0.44,1,0,2,0,1,3,0,0
91283,61,22322,78386,458,56,3,22.48,60,0.79,2,1,2,0,0,4,1,0
198864,48,21908,155040,620,12,4,4.97,60,0.86,2,0,2,1,0,4,1,0
50185,57,107323,28398,750,8,1,22.76,12,0.3,2,2,2,1,0,4,1,1
165484,64,54382,249151,302,52,4,13.94,12,0.24,1,2,1,0,0,4,0,0
166118,45,134898,212744,605,10,2,5.69,60,0.63,2,0,2,0,1,4,0,0
125299,63,147981,32184,334,14,3,21.09,48,0.19,3,0,0,1,0,1,1,0
8188,22,129240,83504,336,21,3,3.54,60,0.81,1,1,1,0,0,1,0,0
152242,34,135570,37994,693,17,4,2.57,24,0.8,0,1,2,1,0,4,0,0
209910,69,80056,215955,713,51,3,8.41,24,0.3,3,1,0,1,0,3,1,0
121337,28,57524,50303,545,32,3,7.2,60,0.71,2,0,2,1,0,0,0,0
212589,39,94572,156569,307,0,1,24.66,48,0.3,3,3,0,1,0,1,0,0
31821,64,52497,203433,398,28,3,21.68,24,0.85,3,1,1,1,1,4,1,0
164968,42,26996,164012,494,83,2,23.74,12,0.3,0,0,0,1,0,1,0,0
167566,30,44650,149104,439,30,2,6.23,24,0.55,3,2,1,0,1,1,0,0
25506,53,101362,34058,582,89,4,12.35,48,0.76,0,0,2,1,0,1,0,0
238247,62,70638,202153,327,68,3,23.53,12,0.25,2,1,0,0,1,3,1,1
31681,62,39090,82200,364,72,1,6.78,24,0.15,1,0,2,1,1,3,0,0
117275,28,15131,29227,559,107,4,24.62,24,0.11,2,0,2,1,1,2,0,0
215693,22,131602,136987,534,110,3,19.17,12,0.17,2,3,2,1,1,0,1,0
217324,31,54558,71090,840,62,1,12.43,36,0.5,3,1,0,1,0,1,1,0
149272,39,131981,134456,356,81,1,3.85,24,0.4,1,3,1,0,0,1,0,0
31853,20,111974,190167,487,90,3,10.18,24,0.8,0,2,1,1,1,1,1,0
13942,67,94675,127361,584,56,3,2.42,60,0.65,1,1,2,1,1,1,0,0
225953,52,98893,168891,781,52,1,21.74,48,0.3,0,2,2,0,1,0,1,0
249386,49,51047,127223,642,11,2,5.45,12,0.58,1,1,1,0,0,4,0,0
180919,55,28194,108298,624,104,3,2.9,48,0.46,0,0,1,1,1,4,0,0
240914,57,83429,217671,595,96,1,22.8,60,0.19,2,2,0,0,1,4,0,0
106615,41,114586,203847,485,81,2,10.44,36,0.73,3,3,2,0,0,2,1,0
52911,45,61869,210017,781,12,1,16.15,24,0.14,1,1,1,0,1,4,1,0
17777,38,35120,65594,720,2,1,14.07,12,0.63,2,1,0,0,0,1,0,0
222269,66,120722,12918,429,6,1,13.21,24,0.28,2,0,1,0,0,4,1,0
218032,50,114649,145240,500,77,3,22.5,36,0.7,2,3,2,0,1,4,1,0
74743,45,97236,24395,544,111,2,23.34,24,0.32,3,3,0,0,0,4,1,0
197879,56,113052,146908,486,35,4,9.62,36,0.56,2,1,1,1,0,2,0,0
249440,67,31437,69765,699,55,1,16.68,24,0.4,3,3,0,1,0,4,1,0
104687,53,37900,94031,451,20,3,11.66,60,0.75,2,1,1,1,0,4,0,0
104163,27,117770,9313,369,25,4,3.27,60,0.2,2,0,1,1,1,1,1,0
250003,54,141571,64832,619,38,2,19.33,12,0.22,1,3,0,1,1,3,0,0
108162,57,101052,119274,364,44,1,2.53,24,0.84,2,3,0,0,0,3,1,0
162943,42,62789,86193,612,34,4,8.29,60,0.77,1,2,1,1,0,1,1,0
3674,62,80093,160259,390,35,2,10.95,36,0.69,1,1,0,1,1,2,0,0
177404,34,76923,231894,536,72,3,23.88,12,0.32,3,1,1,0,0,3,1,0
165178,21,30012,115822,617,33,3,14.62,48,0.52,1,2,1,0,1,3,0,1
163421,27,15361,244665,623,2,1,24.99,24,0.65,3,0,1,0,1,2,0,1
208668,42,35560,235305,650,22,2,19.75,12,0.23,2,0,0,1,0,3,1,1
67262,49,140733,89138,779,26,3,10.29,12,0.89,2,2,1,0,1,4,1,0
40060,25,108996,24465,334,27,4,9.2,24,0.78,0,3,1,0,1,2,0,0
64108,59,22287,80958,646,32,1,21.77,60,0.33,1,3,0,1,1,4,0,0
72670,62,143586,159126,484,106,3,21.07,36,0.6,3,0,1,0,0,2,0,0
38128,29,97306,93135,332,112,2,17.81,36,0.8,0,1,0,1,0,1,1,0
38162,38,45442,17170,401,43,4,19.04,24,0.34,2,1,2,1,0,3,1,0
140928,62,126837,144397,325,96,1,23.67,24,0.88,1,2,1,1,1,2,0,0
237894,44,18782,65099,352,56,2,23.71,36,0.47,2,3,2,0,0,1,0,1
213020,47,55462,14571,417,45,3,19.84,24,0.25,0,0,0,1,1,1,0,0
140278,27,22963,28588,822,19,3,16.7,24,0.76,2,1,0,0,0,4,0,0
182996,38,18129,186135,499,104,4,10.3,36,0.25,3,1,0,0,0,1,1,0
98577,18,57448,32610,349,92,1,10.11,48,0.72,0,2,1,1,1,3,1,0
214106,26,108377,103987,608,116,1,14.64,60,0.9,2,0,0,0,1,3,1,0
9857,20,48306,240469,327,110,3,4.65,36,0.66,3,2,1,0,0,0,0,0
154294,66,28419,159106,824,46,2,17.18,24,0.77,2,0,1,1,1,3,0,0
122493,59,40433,210676,820,71,4,20.22,12,0.73,0,2,0,0,0,4,1,0
121370,36,148571,85452,760,56,2,3.43,48,0.42,3,1,2,0,1,2,0,0
124128,23,75409,246497,640,25,2,20.72,60,0.68,2,0,1,1,1,1,0,0
45921,24,75928,129806,367,74,3,11.68,12,0.63,3,3,1,1,0,2,0,0
75156,60,30688,145717,649,20,2,10.99,48,0.33,0,1,0,0,1,0,1,0
224085,33,138363,21739,581,70,2,22.77,60,0.57,0,2,1,0,0,2,0,0
57879,53,105623,66656,702,6,1,12.81,12,0.16,2,0,2,1,1,2,0,0
44835,21,21949,87693,841,106,1,13.15,48,0.72,3,3,2,0,0,1,0,0
60394,35,80943,146882,727,17,4,14.53,48,0.89,0,2,1,1,1,4,0,0
243840,49,88646,196616,683,116,4,9.94,60,0.27,2,2,1,1,1,4,0,0
77141,49,41923,6939,752,94,3,8.86,12,0.64,1,1,1,1,1,0,0,0
184625,35,127896,94597,408,20,1,23.08,24,0.39,2,2,2,0,1,2,1,1
233529,56,142404,9468,563,84,1,8.31,60,0.86,0,1,1,0,1,2,1,0
56760,60,17367,96744,300,98,3,16.39,36,0.39,3,2,1,1,1,4,0,0
111938,54,134347,119153,452,45,3,19.67,60,0.29,2,1,0,1,0,0,1,0
91485,45,40109,114922,824,102,1,13.29,48,0.21,3,2,1,1,0,4,0,0
71807,67,37347,233706,525,21,1,24.0,60,0.11,1,1,0,0,1,0,0,1
207377,56,28347,201841,457,20,1,5.0,36,0.56,3,3,0,0,0,2,0,0
176744,19,60937,195494,800,117,1,14.88,60,0.78,2,0,1,1,0,2,0,0
247436,54,134668,37855,735,48,1,2.8,60,0.22,1,0,1,1,0,1,0,0
107038,54,29889,164577,435,45,4,8.68,12,0.27,3,3,1,1,1,1,1,0
132473,68,47388,164266,322,1,2,11.85,60,0.42,1,1,2,0,0,2,0,0
171968,19,63879,6122,744,1,2,6.27,24,0.51,0,0,0,1,1,1,1,0
7206,36,109444,169562,790,57,2,23.15,48,0.33,1,1,0,1,1,4,0,1
122993,22,83140,66120,387,50,4,12.43,36,0.37,1,3,2,1,0,3,1,0
55946,61,89452,194614,377,104,2,22.26,60,0.24,2,2,0,0,0,4,1,0
211104,30,122139,72333,677,76,4,6.83,60,0.21,3,1,2,0,1,3,1,0
114751,39,64937,175885,504,81,2,5.96,60,0.34,2,1,2,0,1,3,0,0
42981,69,66193,44713,746,108,4,6.34,36,0.36,0,0,1,0,0,3,1,0
92404,24,90104,25636,719,39,4,20.02,12,0.61,0,0,2,0,0,2,1,0
37471,19,145507,70736,639,30,1,21.04,12,0.65,1,1,2,0,0,0,0,0
143305,31,143171,5643,438,105,1,20.97,60,0.43,1,3,1,1,0,3,0,1
204195,42,60964,53851,390,41,1,7.73,24,0.43,2,2,0,1,0,3,1,0
36689,43,68951,192493,686,115,4,19.0,36,0.56,2,1,0,0,0,0,1,0
4403,22,100151,138658,594,64,2,21.3,36,0.29,3,2,2,0,0,2,0,1
13237,37,87035,73798,570,47,4,9.25,24,0.88,1,0,1,0,1,0,0,0
99343,29,110973,214334,407,26,4,19.77,36,0.75,0,1,1,0,0,2,0,1
218425,53,133760,89790,638,7,2,23.36,36,0.61,3,3,0,1,1,1,1,0
236098,48,116531,123708,488,39,4,20.74,60,0.27,0,1,1,1,0,1,0,0
187328,34,40698,242603,811,53,1,20.79,60,0.79,3,2,2,1,1,2,0,1
93776,33,142486,219367,561,81,3,20.19,12,0.9,3,1,0,1,0,4,0,0
159530,27,100654,16419,436,75,1,19.87,60,0.35,2,1,1,1,1,2,1,0
14086,52,143298,143338,750,93,1,17.63,36,0.86,2,2,0,1,1,1,0,0
230096,50,135408,99347,641,27,1,6.14,12,0.67,2,3,0,0,1,3,1,0
101868,55,148299,144439,553,11,4,14.82,48,0.89,2,1,1,0,1,2,0,0
103369,52,91383,18958,554,97,2,21.65,36,0.41,2,2,1,0,0,3,0,0
12587,68,51912,115838,398,81,2,15.94,36,0.58,0,0,0,1,0,0,0,0
92052,44,134221,114095,690,109,1,21.7,24,0.64,1,2,0,1,1,3,1,0
143313,24,62306,146245,392,31,4,23.13,60,0.1,0,2,1,1,1,1,0,1
230958,44,100052,41411,453,18,1,4.98,36,0.25,1,1,2,1,1,4,0,0
25866,58,91170,233038,392,37,1,16.62,12,0.61,0,2,1,0,0,0,0,0
203749,29,112277,191042,420,54,4,18.73,36,0.49,3,1,2,1,0,4,0,0
127927,63,146746,112014,457,49,3,21.72,48,0.73,1,1,0,0,0,2,1,0
168394,50,25159,76255,775,107,4,7.66,36,0.63,0,1,2,1,1,3,1,0
38848,30,110074,11040,597,92,3,22.83,60,0.43,2,0,1,1,0,3,1,0
36807,19,76443,117737,754,96,2,9.05,48,0.35,2,0,2,1,0,3,1,0
24453,20,44142,19040,425,93,4,21.07,48,0.48,3,2,0,1,0,4,1,0
126828,28,15323,134187,452,70,2,21.62,60,0.86,1,1,1,1,1,2,0,1
126093,22,132266,201140,577,88,1,15.04,12,0.88,3,1,0,0,1,2,0,0
236576,19,145141,49768,604,68,2,14.74,48,0.46,0,1,2,0,1,2,0,1
75771,63,67441,228700,539,79,3,16.42,24,0.89,2,3,2,1,0,4,1,0
210165,45,136222,165657,688,109,1,19.98,12,0.25,1,0,0,0,1,4,1,0
